ID_пользователя,Дата_посещения_сайта,День_недели,Месяц,Наименование_событий,Наименование_страницы,Выручка,Средняя_выручка
8092,2024-01-26 13:35:00,Friday,1,view,recommendations,,
8092,2024-01-26 13:35:51,Friday,1,click,pdp,,
8092,2024-01-26 13:36:17,Friday,1,add,pdp,,
8092,2024-01-26 13:36:25,Friday,1,view,cart,,
8092,2024-01-26 13:36:41,Friday,1,purchase,cart,85.32,508.5220910189287
8093,2024-01-12 12:02:00,Friday,1,view,main_page,,
8093,2024-01-15 07:34:00,Monday,1,view,catalog,,
8093,2024-01-15 07:34:12,Monday,1,add,pdp,,
8093,2024-01-15 07:34:27,Monday,1,view,cart,,
8093,2024-01-15 07:34:45,Monday,1,purchase,cart,295.92,508.5220910189287
8093,2024-01-26 13:48:00,Friday,1,view,main_page,,
8093,2024-01-26 13:48:18,Friday,1,click,pdp,,
8093,2024-01-26 13:48:19,Friday,1,add,pdp,,
8093,2024-01-26 13:48:24,Friday,1,view,cart,,
8093,2024-01-26 13:48:37,Friday,1,purchase,cart,338.81,508.5220910189287
8093,2024-01-14 11:51:00,Sunday,1,click,pdp,,
8093,2024-01-14 11:51:01,Sunday,1,add,pdp,,
8093,2024-01-14 11:51:12,Sunday,1,view,cart,,
8093,2024-01-14 11:51:20,Sunday,1,purchase,cart,772.26,508.5220910189287
8094,2024-01-21 07:20:00,Sunday,1,view,catalog,,
8094,2024-01-21 07:20:24,Sunday,1,click,pdp,,
8094,2024-01-21 07:20:51,Sunday,1,add,pdp,,
8094,2024-01-21 07:20:58,Sunday,1,view,cart,,
8094,2024-01-21 07:21:34,Sunday,1,purchase,cart,82.45,508.5220910189287
8094,2024-01-06 03:55:00,Saturday,1,view,recommendations,,
8094,2024-01-02 18:48:00,Tuesday,1,view,recommendations,,
8094,2024-01-02 18:48:03,Tuesday,1,add,pdp,,
8094,2024-01-02 18:48:10,Tuesday,1,view,cart,,
8094,2024-01-02 18:48:41,Tuesday,1,purchase,cart,759.12,508.5220910189287
8094,2024-01-18 20:09:00,Thursday,1,view,search,,
8095,2024-01-07 07:52:00,Sunday,1,add,catalog,,
8095,2024-01-01 11:41:00,Monday,1,view,catalog,,
8095,2024-01-01 11:41:30,Monday,1,click,pdp,,
8096,2024-01-28 18:28:00,Sunday,1,add,pdp,,
8097,2024-01-06 10:35:00,Saturday,1,click,pdp,,
8097,2024-01-06 10:35:14,Saturday,1,add,pdp,,
8097,2024-01-05 16:11:00,Friday,1,view,main_page,,
8097,2024-01-05 15:24:00,Friday,1,add,recommendations,,
8097,2024-01-05 15:24:01,Friday,1,view,cart,,
8097,2024-01-05 15:24:06,Friday,1,purchase,cart,75.03,508.5220910189287
8098,2024-01-23 18:14:00,Tuesday,1,click,pdp,,
8098,2024-01-13 17:13:00,Saturday,1,view,recommendations,,
8098,2024-01-07 23:28:00,Sunday,1,view,recommendations,,
8098,2024-01-07 23:28:54,Sunday,1,click,pdp,,
8098,2024-01-07 23:29:08,Sunday,1,add,pdp,,
8098,2024-01-07 23:29:15,Sunday,1,view,cart,,
8098,2024-01-07 23:29:51,Sunday,1,purchase,cart,525.09,508.5220910189287
8098,2024-01-02 03:26:00,Tuesday,1,click,pdp,,
8098,2024-01-02 03:26:04,Tuesday,1,add,pdp,,
8098,2024-01-02 03:26:21,Tuesday,1,view,cart,,
8098,2024-01-02 03:26:44,Tuesday,1,purchase,cart,235.08,508.5220910189287
8099,2024-01-19 09:22:00,Friday,1,view,recommendations,,
8099,2024-01-19 09:22:45,Friday,1,add,recommendations,,
8099,2024-01-19 09:22:52,Friday,1,view,cart,,
8099,2024-01-19 09:23:05,Friday,1,purchase,cart,628.4,508.5220910189287
8100,2024-01-12 17:52:00,Friday,1,view,recommendations,,
8100,2024-01-17 06:56:00,Wednesday,1,click,pdp,,
8100,2024-01-22 22:39:00,Monday,1,add,pdp,,
8100,2024-01-22 22:39:14,Monday,1,view,cart,,
8100,2024-01-22 22:39:52,Monday,1,purchase,cart,172.61,508.5220910189287
8100,2024-01-08 04:27:00,Monday,1,view,main_page,,
8100,2024-01-22 08:02:00,Monday,1,view,main_page,,
8100,2024-01-22 08:02:50,Monday,1,add,recommendations,,
8100,2024-01-22 08:02:54,Monday,1,view,cart,,
8100,2024-01-22 08:03:18,Monday,1,purchase,cart,263.01,508.5220910189287
8101,2024-01-08 12:01:00,Monday,1,view,main_page,,
8101,2024-01-08 12:01:19,Monday,1,click,pdp,,
8101,2024-01-10 16:31:00,Wednesday,1,view,search,,
8101,2024-01-10 16:31:30,Wednesday,1,add,catalog,,
8101,2024-01-10 16:31:44,Wednesday,1,view,cart,,
8101,2024-01-10 16:32:19,Wednesday,1,purchase,cart,1015.55,508.5220910189287
8101,2024-01-18 16:39:00,Thursday,1,view,main_page,,
8101,2024-01-18 16:39:18,Thursday,1,click,pdp,,
8101,2024-01-18 16:39:47,Thursday,1,add,pdp,,
8103,2024-01-28 09:13:00,Sunday,1,view,main_page,,
8103,2024-01-28 09:13:27,Sunday,1,add,search,,
8103,2024-01-28 09:13:30,Sunday,1,view,cart,,
8103,2024-01-28 09:13:36,Sunday,1,purchase,cart,103.88,508.5220910189287
8103,2024-01-15 09:52:00,Monday,1,view,catalog,,
8103,2024-01-15 09:52:22,Monday,1,click,pdp,,
8103,2024-01-15 09:52:44,Monday,1,add,pdp,,
8103,2024-01-21 08:38:00,Sunday,1,view,main_page,,
8104,2024-01-14 03:08:00,Sunday,1,view,catalog,,
8104,2024-01-14 03:08:55,Sunday,1,click,pdp,,
8104,2024-01-15 02:10:00,Monday,1,view,catalog,,
8104,2024-01-15 02:10:01,Monday,1,click,pdp,,
8104,2024-01-15 02:10:27,Monday,1,add,pdp,,
8104,2024-01-15 02:10:41,Monday,1,view,cart,,
8104,2024-01-15 02:10:45,Monday,1,purchase,cart,770.18,508.5220910189287
8104,2024-01-10 06:27:00,Wednesday,1,add,catalog,,
8105,2024-01-22 21:55:00,Monday,1,view,search,,
8105,2024-01-22 21:55:16,Monday,1,click,pdp,,
8105,2024-01-22 21:55:22,Monday,1,add,pdp,,
8105,2024-01-22 21:55:30,Monday,1,view,cart,,
8105,2024-01-22 21:55:44,Monday,1,purchase,cart,353.27,508.5220910189287
8105,2024-01-23 21:22:00,Tuesday,1,view,main_page,,
8105,2024-01-10 04:47:00,Wednesday,1,view,search,,
8105,2024-01-10 04:47:30,Wednesday,1,add,recommendations,,
8105,2024-01-10 04:47:38,Wednesday,1,view,cart,,
8105,2024-01-10 04:48:06,Wednesday,1,purchase,cart,941.99,508.5220910189287
8105,2024-01-22 12:27:00,Monday,1,view,main_page,,
8106,2024-01-13 18:44:00,Saturday,1,add,pdp,,
8106,2024-01-24 17:43:00,Wednesday,1,view,search,,
8107,2024-01-24 13:24:00,Wednesday,1,view,main_page,,
8107,2024-01-24 13:24:55,Wednesday,1,add,catalog,,
8107,2024-01-24 13:25:14,Wednesday,1,view,cart,,
8107,2024-01-24 13:25:43,Wednesday,1,purchase,cart,661.08,508.5220910189287
8107,2024-01-09 20:28:00,Tuesday,1,view,main_page,,
8107,2024-01-15 20:43:00,Monday,1,view,search,,
8107,2024-01-12 13:29:00,Friday,1,view,main_page,,
8107,2024-01-12 13:29:45,Friday,1,click,pdp,,
8107,2024-01-26 10:04:00,Friday,1,view,catalog,,
8107,2024-01-26 10:04:51,Friday,1,click,pdp,,
8107,2024-01-26 10:05:07,Friday,1,add,pdp,,
8107,2024-01-26 10:05:18,Friday,1,view,cart,,
8107,2024-01-26 10:05:51,Friday,1,purchase,cart,128.92,508.5220910189287
8108,2024-01-18 17:12:00,Thursday,1,view,main_page,,
8108,2024-01-18 17:12:13,Thursday,1,add,catalog,,
8108,2024-01-18 17:12:16,Thursday,1,view,cart,,
8108,2024-01-18 17:12:42,Thursday,1,purchase,cart,579.09,508.5220910189287
8108,2024-01-12 11:19:00,Friday,1,view,catalog,,
8108,2024-01-12 11:19:06,Friday,1,add,search,,
8108,2024-01-12 11:19:16,Friday,1,view,cart,,
8108,2024-01-12 11:19:23,Friday,1,purchase,cart,637.35,508.5220910189287
8108,2024-01-13 10:31:00,Saturday,1,view,search,,
8108,2024-01-13 10:31:31,Saturday,1,click,pdp,,
8108,2024-01-22 12:43:00,Monday,1,click,pdp,,
8109,2024-01-05 06:57:00,Friday,1,click,pdp,,
8109,2024-01-05 06:57:24,Friday,1,add,pdp,,
8110,2024-01-02 12:35:00,Tuesday,1,click,pdp,,
8110,2024-01-02 12:35:29,Tuesday,1,add,pdp,,
8110,2024-01-19 12:43:00,Friday,1,view,catalog,,
8110,2024-01-19 12:43:47,Friday,1,click,pdp,,
8110,2024-01-19 12:44:04,Friday,1,add,pdp,,
8110,2024-01-09 08:38:00,Tuesday,1,view,main_page,,
8110,2024-01-20 05:37:00,Saturday,1,view,search,,
8110,2024-01-01 01:33:00,Monday,1,view,catalog,,
8110,2024-01-01 01:33:59,Monday,1,click,pdp,,
8110,2024-01-01 01:34:10,Monday,1,add,pdp,,
8110,2024-01-01 01:34:22,Monday,1,view,cart,,
8110,2024-01-01 01:34:34,Monday,1,purchase,cart,710.81,508.5220910189287
8111,2024-01-16 01:54:00,Tuesday,1,view,recommendations,,
8111,2024-01-16 01:54:07,Tuesday,1,click,pdp,,
8111,2024-01-16 01:54:16,Tuesday,1,add,pdp,,
8111,2024-01-24 16:28:00,Wednesday,1,view,main_page,,
8111,2024-01-24 16:28:48,Wednesday,1,add,recommendations,,
8111,2024-01-03 17:18:00,Wednesday,1,view,main_page,,
8111,2024-01-03 17:18:01,Wednesday,1,click,pdp,,
8111,2024-01-03 17:18:26,Wednesday,1,add,pdp,,
8111,2024-01-03 17:18:31,Wednesday,1,view,cart,,
8111,2024-01-03 17:19:04,Wednesday,1,purchase,cart,586.32,508.5220910189287
8111,2024-01-22 16:54:00,Monday,1,view,catalog,,
8111,2024-01-24 02:41:00,Wednesday,1,view,main_page,,
8112,2024-01-06 17:49:00,Saturday,1,view,catalog,,
8112,2024-01-06 17:49:40,Saturday,1,click,pdp,,
8112,2024-01-11 03:04:00,Thursday,1,view,recommendations,,
8113,2024-01-29 14:30:00,Monday,1,view,main_page,,
8113,2024-01-29 14:30:59,Monday,1,click,pdp,,
8113,2024-01-29 14:31:00,Monday,1,add,pdp,,
8113,2024-01-29 14:31:14,Monday,1,view,cart,,
8113,2024-01-29 14:31:39,Monday,1,purchase,cart,329.6,508.5220910189287
8113,2024-01-11 04:32:00,Thursday,1,view,recommendations,,
8115,2024-01-01 16:23:00,Monday,1,view,search,,
8115,2024-01-01 16:23:59,Monday,1,add,search,,
8115,2024-01-01 16:24:06,Monday,1,view,cart,,
8115,2024-01-01 16:24:39,Monday,1,purchase,cart,662.16,508.5220910189287
8115,2024-01-23 11:05:00,Tuesday,1,view,recommendations,,
8116,2024-01-18 21:00:00,Thursday,1,view,catalog,,
8116,2024-01-18 21:00:35,Thursday,1,click,pdp,,
8116,2024-01-18 21:00:45,Thursday,1,add,pdp,,
8116,2024-01-18 21:00:59,Thursday,1,view,cart,,
8116,2024-01-18 21:01:31,Thursday,1,purchase,cart,401.89,508.5220910189287
8116,2024-01-04 04:44:00,Thursday,1,view,main_page,,
8116,2024-01-04 04:44:10,Thursday,1,add,recommendations,,
8116,2024-01-04 04:44:20,Thursday,1,view,cart,,
8116,2024-01-04 04:44:38,Thursday,1,purchase,cart,265.17,508.5220910189287
8116,2024-01-01 05:10:00,Monday,1,view,main_page,,
8116,2024-01-01 05:10:41,Monday,1,click,pdp,,
8116,2024-01-16 21:15:00,Tuesday,1,click,pdp,,
8116,2024-01-16 21:15:07,Tuesday,1,add,pdp,,
8117,2024-01-28 11:29:00,Sunday,1,click,pdp,,
8117,2024-01-22 02:09:00,Monday,1,view,main_page,,
8117,2024-01-22 02:09:28,Monday,1,add,search,,
8117,2024-01-22 02:09:45,Monday,1,view,cart,,
8117,2024-01-22 02:09:50,Monday,1,purchase,cart,379.13,508.5220910189287
8117,2024-01-06 03:24:00,Saturday,1,view,recommendations,,
8117,2024-01-06 03:24:33,Saturday,1,click,pdp,,
8117,2024-01-21 22:37:00,Sunday,1,view,main_page,,
8117,2024-01-21 22:37:29,Sunday,1,click,pdp,,
8117,2024-01-21 22:37:51,Sunday,1,add,pdp,,
8117,2024-01-21 22:38:04,Sunday,1,view,cart,,
8117,2024-01-21 22:38:14,Sunday,1,purchase,cart,71.43,508.5220910189287
8118,2024-01-17 16:00:00,Wednesday,1,view,recommendations,,
8118,2024-01-17 16:00:04,Wednesday,1,add,recommendations,,
8118,2024-01-17 16:00:09,Wednesday,1,view,cart,,
8118,2024-01-17 16:00:23,Wednesday,1,purchase,cart,671.53,508.5220910189287
8118,2024-01-05 09:15:00,Friday,1,view,catalog,,
8118,2024-01-05 09:15:13,Friday,1,click,pdp,,
8118,2024-01-05 09:15:15,Friday,1,add,pdp,,
8118,2024-01-05 09:15:25,Friday,1,view,cart,,
8118,2024-01-05 09:15:43,Friday,1,purchase,cart,59.88,508.5220910189287
8118,2024-01-01 01:39:00,Monday,1,view,main_page,,
8118,2024-01-01 01:39:25,Monday,1,click,pdp,,
8118,2024-01-01 01:39:38,Monday,1,add,pdp,,
8118,2024-01-01 01:39:56,Monday,1,view,cart,,
8118,2024-01-01 01:40:20,Monday,1,purchase,cart,751.53,508.5220910189287
8119,2024-01-01 20:08:00,Monday,1,view,main_page,,
8119,2024-01-01 20:08:34,Monday,1,add,search,,
8120,2024-01-22 17:53:00,Monday,1,view,search,,
8120,2024-01-22 17:53:04,Monday,1,add,pdp,,
8120,2024-01-25 21:35:00,Thursday,1,view,catalog,,
8120,2024-01-25 21:35:19,Thursday,1,click,pdp,,
8120,2024-01-25 21:35:31,Thursday,1,add,pdp,,
8120,2024-01-25 21:35:33,Thursday,1,view,cart,,
8120,2024-01-25 21:36:09,Thursday,1,purchase,cart,519.25,508.5220910189287
8120,2024-01-05 04:48:00,Friday,1,view,search,,
8120,2024-01-05 04:48:33,Friday,1,click,pdp,,
8120,2024-01-26 20:03:00,Friday,1,view,search,,
8120,2024-01-26 20:03:58,Friday,1,click,pdp,,
8120,2024-01-26 20:04:05,Friday,1,add,pdp,,
8120,2024-01-22 01:31:00,Monday,1,view,search,,
8120,2024-01-22 01:31:40,Monday,1,click,pdp,,
8120,2024-01-22 01:31:53,Monday,1,add,pdp,,
8120,2024-01-22 01:32:07,Monday,1,view,cart,,
8120,2024-01-22 01:32:43,Monday,1,purchase,cart,785.66,508.5220910189287
8121,2024-01-01 15:01:00,Monday,1,view,search,,
8121,2024-01-01 15:01:58,Monday,1,click,pdp,,
8121,2024-01-28 08:24:00,Sunday,1,add,recommendations,,
8121,2024-01-28 08:24:17,Sunday,1,view,cart,,
8121,2024-01-28 08:24:50,Sunday,1,purchase,cart,886.16,508.5220910189287
8122,2024-01-28 23:09:00,Sunday,1,view,search,,
8122,2024-01-28 23:09:52,Sunday,1,add,pdp,,
8123,2024-01-12 06:36:00,Friday,1,view,search,,
8123,2024-01-12 06:36:23,Friday,1,click,pdp,,
8123,2024-01-21 00:20:00,Sunday,1,view,catalog,,
8123,2024-01-21 00:20:56,Sunday,1,click,pdp,,
8123,2024-01-03 08:36:00,Wednesday,1,view,recommendations,,
8124,2024-01-14 06:28:00,Sunday,1,view,main_page,,
8124,2024-01-27 13:02:00,Saturday,1,view,catalog,,
8124,2024-01-27 13:02:36,Saturday,1,add,search,,
8124,2024-01-27 13:02:41,Saturday,1,view,cart,,
8124,2024-01-27 13:02:45,Saturday,1,purchase,cart,628.71,508.5220910189287
8124,2024-01-03 21:40:00,Wednesday,1,view,catalog,,
8124,2024-01-23 10:25:00,Tuesday,1,click,pdp,,
8124,2024-01-23 10:25:10,Tuesday,1,add,pdp,,
8124,2024-01-23 10:25:23,Tuesday,1,view,cart,,
8124,2024-01-23 10:25:28,Tuesday,1,purchase,cart,94.82,508.5220910189287
8125,2024-01-02 13:00:00,Tuesday,1,view,search,,
8125,2024-01-02 13:00:26,Tuesday,1,add,pdp,,
8125,2024-01-02 13:00:37,Tuesday,1,view,cart,,
8125,2024-01-02 13:01:06,Tuesday,1,purchase,cart,548.76,508.5220910189287
8126,2024-01-08 12:40:00,Monday,1,view,main_page,,
8126,2024-01-08 12:40:05,Monday,1,add,search,,
8126,2024-01-08 12:40:19,Monday,1,view,cart,,
8126,2024-01-08 12:40:25,Monday,1,purchase,cart,281.01,508.5220910189287
8126,2024-01-21 02:53:00,Sunday,1,view,catalog,,
8126,2024-01-21 02:53:34,Sunday,1,add,pdp,,
8126,2024-01-21 02:53:53,Sunday,1,view,cart,,
8126,2024-01-21 02:54:18,Sunday,1,purchase,cart,352.95,508.5220910189287
8127,2024-01-27 17:22:00,Saturday,1,view,catalog,,
8127,2024-01-27 17:22:05,Saturday,1,add,catalog,,
8127,2024-01-27 17:22:17,Saturday,1,view,cart,,
8127,2024-01-27 17:22:35,Saturday,1,purchase,cart,277.34,508.5220910189287
8127,2024-01-27 00:20:00,Saturday,1,view,main_page,,
8127,2024-01-27 00:20:11,Saturday,1,add,search,,
8127,2024-01-27 00:20:14,Saturday,1,view,cart,,
8127,2024-01-27 00:20:53,Saturday,1,purchase,cart,509.41,508.5220910189287
8127,2024-01-21 16:13:00,Sunday,1,view,catalog,,
8127,2024-01-21 16:13:23,Sunday,1,click,pdp,,
8128,2024-01-20 11:44:00,Saturday,1,view,main_page,,
8128,2024-01-30 21:06:00,Tuesday,1,add,catalog,,
8128,2024-01-30 21:06:12,Tuesday,1,view,cart,,
8128,2024-01-30 21:06:35,Tuesday,1,purchase,cart,339.75,508.5220910189287
8128,2024-01-17 18:47:00,Wednesday,1,view,catalog,,
8128,2024-01-17 18:47:48,Wednesday,1,click,pdp,,
8128,2024-01-17 18:47:50,Wednesday,1,add,pdp,,
8128,2024-01-17 18:47:53,Wednesday,1,view,cart,,
8128,2024-01-17 18:48:22,Wednesday,1,purchase,cart,106.7,508.5220910189287
8128,2024-01-06 19:28:00,Saturday,1,view,main_page,,
8128,2024-01-06 19:28:03,Saturday,1,add,recommendations,,
8128,2024-01-06 19:28:22,Saturday,1,view,cart,,
8128,2024-01-06 19:28:36,Saturday,1,purchase,cart,558.03,508.5220910189287
8128,2024-01-12 16:27:00,Friday,1,view,main_page,,
8128,2024-01-12 16:27:57,Friday,1,add,search,,
8128,2024-01-12 16:28:08,Friday,1,view,cart,,
8128,2024-01-12 16:28:46,Friday,1,purchase,cart,393.56,508.5220910189287
8129,2024-01-02 12:15:00,Tuesday,1,view,catalog,,
8129,2024-01-02 12:15:40,Tuesday,1,click,pdp,,
8129,2024-01-02 12:15:49,Tuesday,1,add,pdp,,
8129,2024-01-02 12:15:55,Tuesday,1,view,cart,,
8129,2024-01-02 12:15:58,Tuesday,1,purchase,cart,724.52,508.5220910189287
8129,2024-01-08 04:15:00,Monday,1,click,pdp,,
8129,2024-01-08 04:15:06,Monday,1,add,pdp,,
8129,2024-01-08 04:15:13,Monday,1,view,cart,,
8129,2024-01-08 04:15:35,Monday,1,purchase,cart,645.15,508.5220910189287
8129,2024-01-07 05:33:00,Sunday,1,view,main_page,,
8129,2024-01-07 05:33:54,Sunday,1,add,catalog,,
8129,2024-01-20 10:33:00,Saturday,1,view,main_page,,
8130,2024-01-30 21:32:00,Tuesday,1,view,search,,
8130,2024-01-30 21:32:47,Tuesday,1,add,recommendations,,
8131,2024-01-18 05:52:00,Thursday,1,view,main_page,,
8131,2024-01-18 05:52:59,Thursday,1,click,pdp,,
8131,2024-01-18 05:53:06,Thursday,1,add,pdp,,
8131,2024-01-18 05:53:15,Thursday,1,view,cart,,
8131,2024-01-18 05:53:20,Thursday,1,purchase,cart,131.02,508.5220910189287
8131,2024-01-07 14:11:00,Sunday,1,view,catalog,,
8132,2024-01-08 19:37:00,Monday,1,view,catalog,,
8132,2024-01-08 19:37:23,Monday,1,click,pdp,,
8132,2024-01-08 19:37:47,Monday,1,add,pdp,,
8132,2024-01-08 19:38:04,Monday,1,view,cart,,
8132,2024-01-08 19:38:23,Monday,1,purchase,cart,716.46,508.5220910189287
8132,2024-01-24 00:14:00,Wednesday,1,view,recommendations,,
8133,2024-01-18 04:55:00,Thursday,1,view,search,,
8134,2024-01-14 16:39:00,Sunday,1,view,catalog,,
8134,2024-01-14 16:39:02,Sunday,1,add,catalog,,
8134,2024-01-12 13:51:00,Friday,1,view,main_page,,
8134,2024-01-30 18:22:00,Tuesday,1,view,catalog,,
8134,2024-01-30 18:22:48,Tuesday,1,click,pdp,,
8134,2024-01-29 09:03:00,Monday,1,view,main_page,,
8134,2024-01-29 09:03:55,Monday,1,click,pdp,,
8135,2024-01-27 21:27:00,Saturday,1,view,search,,
8135,2024-01-27 21:27:55,Saturday,1,click,pdp,,
8135,2024-01-27 21:28:20,Saturday,1,add,pdp,,
8135,2024-01-13 08:17:00,Saturday,1,view,recommendations,,
8135,2024-01-23 05:05:00,Tuesday,1,view,catalog,,
8135,2024-01-23 05:05:32,Tuesday,1,add,pdp,,
8135,2024-01-23 05:05:50,Tuesday,1,view,cart,,
8135,2024-01-23 05:05:52,Tuesday,1,purchase,cart,905.67,508.5220910189287
8135,2024-01-14 13:20:00,Sunday,1,view,recommendations,,
8135,2024-01-14 13:20:05,Sunday,1,add,recommendations,,
8135,2024-01-14 13:20:09,Sunday,1,view,cart,,
8135,2024-01-14 13:20:29,Sunday,1,purchase,cart,915.38,508.5220910189287
8136,2024-01-10 03:58:00,Wednesday,1,view,search,,
8136,2024-01-30 05:03:00,Tuesday,1,view,recommendations,,
8136,2024-01-02 01:55:00,Tuesday,1,view,catalog,,
8136,2024-01-02 01:55:57,Tuesday,1,add,catalog,,
8136,2024-01-19 03:23:00,Friday,1,view,catalog,,
8137,2024-01-08 23:54:00,Monday,1,view,main_page,,
8137,2024-01-08 23:54:46,Monday,1,add,pdp,,
8137,2024-01-08 23:55:01,Monday,1,view,cart,,
8137,2024-01-08 23:55:31,Monday,1,purchase,cart,893.07,508.5220910189287
8137,2024-01-07 22:55:00,Sunday,1,add,catalog,,
8137,2024-01-07 22:55:19,Sunday,1,view,cart,,
8137,2024-01-07 22:55:42,Sunday,1,purchase,cart,621.14,508.5220910189287
8137,2024-01-12 22:16:00,Friday,1,view,recommendations,,
8137,2024-01-23 13:26:00,Tuesday,1,view,catalog,,
8137,2024-01-15 14:35:00,Monday,1,view,recommendations,,
8137,2024-01-15 14:35:03,Monday,1,click,pdp,,
8138,2024-01-22 09:22:00,Monday,1,view,main_page,,
8138,2024-01-14 02:47:00,Sunday,1,view,catalog,,
8138,2024-01-14 02:47:07,Sunday,1,click,pdp,,
8138,2024-01-14 02:47:14,Sunday,1,add,pdp,,
8138,2024-01-11 11:19:00,Thursday,1,view,catalog,,
8138,2024-01-11 11:19:52,Thursday,1,click,pdp,,
8138,2024-01-11 11:20:07,Thursday,1,add,pdp,,
8139,2024-01-05 14:06:00,Friday,1,view,search,,
8139,2024-01-05 14:06:51,Friday,1,click,pdp,,
8139,2024-01-05 14:06:56,Friday,1,add,pdp,,
8139,2024-01-14 05:57:00,Sunday,1,view,catalog,,
8139,2024-01-14 05:57:15,Sunday,1,click,pdp,,
8139,2024-01-30 21:17:00,Tuesday,1,view,catalog,,
8139,2024-01-30 21:17:13,Tuesday,1,click,pdp,,
8139,2024-01-30 21:17:27,Tuesday,1,add,pdp,,
8140,2024-01-23 15:25:00,Tuesday,1,view,main_page,,
8140,2024-01-23 15:25:19,Tuesday,1,click,pdp,,
8140,2024-01-29 11:02:00,Monday,1,view,search,,
8140,2024-01-03 01:55:00,Wednesday,1,view,search,,
8140,2024-01-03 01:55:47,Wednesday,1,click,pdp,,
8140,2024-01-22 02:38:00,Monday,1,view,catalog,,
8140,2024-01-09 05:31:00,Tuesday,1,view,main_page,,
8140,2024-01-09 05:31:41,Tuesday,1,click,pdp,,
8140,2024-01-09 05:32:09,Tuesday,1,add,pdp,,
8140,2024-01-09 05:32:16,Tuesday,1,view,cart,,
8140,2024-01-09 05:32:30,Tuesday,1,purchase,cart,415.69,508.5220910189287
8141,2024-01-27 07:37:00,Saturday,1,view,main_page,,
8141,2024-01-27 07:37:59,Saturday,1,click,pdp,,
8141,2024-01-27 07:38:02,Saturday,1,add,pdp,,
8141,2024-01-27 07:38:21,Saturday,1,view,cart,,
8141,2024-01-27 07:38:52,Saturday,1,purchase,cart,522.66,508.5220910189287
8141,2024-01-08 16:22:00,Monday,1,view,search,,
8141,2024-01-08 21:06:00,Monday,1,view,catalog,,
8141,2024-01-08 21:06:40,Monday,1,add,catalog,,
8141,2024-01-08 21:06:54,Monday,1,view,cart,,
8141,2024-01-08 21:06:58,Monday,1,purchase,cart,148.87,508.5220910189287
8141,2024-01-25 19:54:00,Thursday,1,click,pdp,,
8141,2024-01-25 19:54:04,Thursday,1,add,pdp,,
8142,2024-01-14 07:49:00,Sunday,1,view,catalog,,
8142,2024-01-07 04:52:00,Sunday,1,view,catalog,,
8143,2024-01-27 02:42:00,Saturday,1,view,catalog,,
8143,2024-01-27 02:42:52,Saturday,1,add,pdp,,
8143,2024-01-27 02:43:10,Saturday,1,view,cart,,
8143,2024-01-27 02:43:35,Saturday,1,purchase,cart,388.42,508.5220910189287
8143,2024-01-20 08:30:00,Saturday,1,view,recommendations,,
8143,2024-01-20 08:30:50,Saturday,1,click,pdp,,
8143,2024-01-20 08:31:05,Saturday,1,add,pdp,,
8143,2024-01-20 08:31:24,Saturday,1,view,cart,,
8143,2024-01-20 08:31:52,Saturday,1,purchase,cart,813.08,508.5220910189287
8144,2024-01-10 13:37:00,Wednesday,1,view,main_page,,
8144,2024-01-10 13:37:35,Wednesday,1,click,pdp,,
8144,2024-01-10 13:37:49,Wednesday,1,add,pdp,,
8144,2024-01-10 13:38:02,Wednesday,1,view,cart,,
8144,2024-01-10 13:38:07,Wednesday,1,purchase,cart,867.73,508.5220910189287
8144,2024-01-13 19:13:00,Saturday,1,view,search,,
8144,2024-01-30 02:53:00,Tuesday,1,view,recommendations,,
8144,2024-01-26 12:02:00,Friday,1,add,pdp,,
8144,2024-01-26 12:02:09,Friday,1,view,cart,,
8144,2024-01-26 12:02:40,Friday,1,purchase,cart,283.86,508.5220910189287
8145,2024-01-23 18:50:00,Tuesday,1,view,search,,
8145,2024-01-23 18:50:03,Tuesday,1,click,pdp,,
8145,2024-01-30 07:46:00,Tuesday,1,view,main_page,,
8145,2024-01-27 20:18:00,Saturday,1,view,recommendations,,
8145,2024-01-27 20:18:33,Saturday,1,add,catalog,,
8145,2024-01-27 20:18:47,Saturday,1,view,cart,,
8145,2024-01-27 20:18:58,Saturday,1,purchase,cart,269.83,508.5220910189287
8146,2024-01-02 09:25:00,Tuesday,1,view,catalog,,
8146,2024-01-02 09:25:36,Tuesday,1,click,pdp,,
8146,2024-01-24 22:44:00,Wednesday,1,view,main_page,,
8146,2024-01-11 20:24:00,Thursday,1,view,recommendations,,
8146,2024-01-11 20:24:13,Thursday,1,click,pdp,,
8146,2024-01-11 20:24:20,Thursday,1,add,pdp,,
8146,2024-01-11 20:24:36,Thursday,1,view,cart,,
8146,2024-01-11 20:25:09,Thursday,1,purchase,cart,218.94,508.5220910189287
8147,2024-01-19 15:15:00,Friday,1,view,recommendations,,
8147,2024-01-19 15:15:10,Friday,1,click,pdp,,
8147,2024-01-19 15:15:36,Friday,1,add,pdp,,
8147,2024-01-19 15:15:38,Friday,1,view,cart,,
8147,2024-01-19 15:15:44,Friday,1,purchase,cart,114.37,508.5220910189287
8147,2024-01-16 07:02:00,Tuesday,1,view,main_page,,
8147,2024-01-30 04:29:00,Tuesday,1,add,pdp,,
8148,2024-01-28 04:38:00,Sunday,1,view,search,,
8148,2024-01-28 04:38:03,Sunday,1,click,pdp,,
